order_id,order_date,ship_date,dias_envio,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,sales,quantity,discount,profit,margen_utilidad,nivel_descuento,nivel_rentabilidad,venta_no_rentable,anio,mes,trimestre,row_id,country,postal_code,product_id,prediccion_perdida,probabilidad_perdida,nivel_riesgo_comercial
CA-2016-136595,2016-09-05,2016-09-07,2,First Class,EM-13825,Elizabeth Moffitt,Corporate,Central,Texas,Houston,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622,-0.55,Alto,Perdida,1,2016,9,3,7550,United States,77036,FUR-FU-10004671,1,0.9933333333333333,Alto
CA-2014-155887,2014-05-12,2014-05-17,5,Standard Class,KT-16480,Kean Thornton,Consumer,East,Massachusetts,Franklin,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104,-0.1857142857142857,Medio,Perdida,1,2014,5,2,2747,United States,2038,FUR-TA-10002228,1,0.9933333333333333,Alto
CA-2016-130288,2016-11-26,2016-11-30,4,Second Class,DK-13225,Dean Katz,Corporate,East,New York,New York City,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,-0.3833333333333333,Alto,Perdida,1,2016,11,4,5924,United States,10011,FUR-TA-10002958,1,0.99,Alto
CA-2014-144029,2014-05-26,2014-05-31,5,Standard Class,MM-18055,Michelle Moray,Consumer,Central,Illinois,Chicago,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,2,0.3,-5.1396,-0.0142857142857142,Medio,Perdida,1,2014,5,2,6741,United States,60623,FUR-CH-10003981,1,0.99,Alto
US-2016-111563,2016-11-04,2016-11-08,4,Standard Class,SM-20005,Sally Matthias,Consumer,Central,Texas,Houston,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,-1.275,Alto,Perdida,1,2016,11,4,9323,United States,77041,FUR-FU-10000723,1,0.99,Alto
CA-2017-119746,2017-11-23,2017-11-27,4,Standard Class,CM-12385,Christopher Martinez,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,1,0.6,-4.04,-0.625,Alto,Perdida,1,2017,11,4,4773,United States,60610,FUR-FU-10004909,1,0.99,Alto
CA-2014-127166,2014-05-21,2014-05-23,2,Second Class,KH-16360,Katherine Hughes,Consumer,Central,Texas,Houston,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524,-0.2714285714285714,Medio,Perdida,1,2014,5,2,9793,United States,77070,FUR-CH-10003396,1,0.99,Alto
CA-2016-157749,2016-06-04,2016-06-09,5,Second Class,KL-16645,Ken Lonsdale,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752,-0.4,Alto,Perdida,1,2016,6,2,240,United States,60610,FUR-FU-10004351,1,0.99,Alto
CA-2015-137512,2015-05-07,2015-05-12,5,Standard Class,AG-10675,Anna Gayman,Consumer,Central,Texas,Allen,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,-0.1285714285714285,Medio,Perdida,1,2015,5,2,2975,United States,75002,FUR-TA-10001095,1,0.99,Alto
US-2016-110156,2016-11-19,2016-11-24,5,Standard Class,EH-13945,Eric Hoffmann,Consumer,Central,Texas,Houston,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566,-0.325,Alto,Perdida,1,2016,11,4,1107,United States,77041,FUR-FU-10000206,1,0.99,Alto
CA-2015-168809,2015-08-25,2015-08-25,0,Same Day,MC-18100,Mick Crebagga,Consumer,Central,Texas,Houston,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5,0.6,-3.94,-0.5,Alto,Perdida,1,2015,8,3,6799,United States,77041,FUR-FU-10002240,1,0.99,Alto
CA-2015-135251,2015-08-06,2015-08-10,4,Standard Class,RP-19270,Rachel Payne,Corporate,Central,Texas,Houston,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32,-114.0174,-0.3088235294117646,Alto,Perdida,1,2015,8,3,9545,United States,77095,FUR-BO-10003965,1,0.99,Alto
CA-2014-159520,2014-06-06,2014-06-11,5,Standard Class,GT-14635,Grant Thornton,Corporate,East,New York,Long Beach,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,-0.35,Alto,Perdida,1,2014,6,2,2142,United States,11561,FUR-TA-10003238,1,0.99,Alto
CA-2017-124191,2017-06-12,2017-06-14,2,Second Class,TS-21610,Troy Staebel,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,0.6,-6.8634,-0.775,Alto,Perdida,1,2017,6,2,9537,United States,60610,FUR-FU-10002364,1,0.99,Alto
CA-2016-125087,2016-04-18,2016-04-23,5,Standard Class,TH-21115,Thea Hudgings,Corporate,Central,Texas,Houston,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,-67.137,-0.525,Alto,Perdida,1,2016,4,2,8455,United States,77070,FUR-FU-10004748,1,0.99,Alto
US-2014-127635,2014-09-14,2014-09-18,4,Second Class,SC-20260,Scott Cohen,Corporate,Central,Texas,Corpus Christi,Furniture,Furnishings,Stacking Trays by OIC,9.96,5,0.6,-6.723,-0.6749999999999999,Alto,Perdida,1,2014,9,3,8435,United States,78415,FUR-FU-10000550,1,0.99,Alto
CA-2014-120775,2014-10-03,2014-10-07,4,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Central,Texas,Dallas,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.6,-19.0656,-0.6,Alto,Perdida,1,2014,10,4,8219,United States,75217,FUR-FU-10000758,1,0.99,Alto
CA-2017-149888,2017-11-07,2017-11-13,6,Standard Class,EP-13915,Emily Phan,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,-140.1408,-0.4000000000000001,Alto,Perdida,1,2017,11,4,2727,United States,19120,FUR-TA-10000849,1,0.99,Alto
CA-2017-127474,2017-02-03,2017-02-07,4,Second Class,RD-19810,Ross DeVincentis,Home Office,Central,Illinois,Chicago,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,-1.175,Alto,Perdida,1,2017,2,1,7447,United States,60610,FUR-FU-10004597,1,0.99,Alto
CA-2016-137176,2016-09-09,2016-09-14,5,Second Class,DB-12910,Daniel Byrd,Home Office,Central,Texas,Dallas,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,0.6,-12.0064,-0.8,Alto,Perdida,1,2016,9,3,3568,United States,75220,FUR-FU-10003832,1,0.99,Alto
US-2014-117744,2014-12-02,2014-12-06,4,Standard Class,MD-17860,Michael Dominguez,Corporate,Central,Texas,Corpus Christi,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,-0.6,Alto,Perdida,1,2014,12,4,2790,United States,78415,FUR-FU-10002759,1,0.99,Alto
CA-2016-130946,2016-04-08,2016-04-12,4,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Central,Texas,Houston,Furniture,Chairs,Global Chrome Stack Chair,95.984,4,0.3,-4.1136,-0.0428571428571428,Medio,Perdida,1,2016,4,2,1199,United States,77041,FUR-CH-10004540,1,0.99,Alto
CA-2014-113859,2014-09-13,2014-09-17,4,Standard Class,BC-11125,Becky Castell,Home Office,Central,Texas,Odessa,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176,-0.0285714285714285,Medio,Perdida,1,2014,9,3,5278,United States,79762,FUR-CH-10004698,1,0.99,Alto
CA-2014-122931,2014-09-29,2014-10-03,4,Standard Class,SM-20950,Suzanne McNair,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544,-0.2,Alto,Perdida,1,2014,9,3,4053,United States,19134,FUR-TA-10004175,1,0.99,Alto
CA-2016-139157,2016-10-01,2016-10-05,4,Standard Class,GM-14680,Greg Matthias,Consumer,East,New York,New York City,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058,-0.35,Alto,Perdida,1,2016,10,4,2229,United States,10024,FUR-TA-10003238,1,0.99,Alto
US-2017-147221,2017-12-02,2017-12-04,2,Second Class,JS-16030,Joy Smith,Consumer,Central,Texas,Houston,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196,-0.4249999999999999,Alto,Perdida,1,2017,12,4,1997,United States,77036,FUR-FU-10004020,1,0.99,Alto
CA-2015-141250,2015-01-19,2015-01-23,4,Standard Class,PM-18940,Paul MacIntyre,Consumer,Central,Texas,Texas City,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416,-0.0428571428571428,Medio,Perdida,1,2015,1,1,6626,United States,77590,FUR-CH-10004875,1,0.99,Alto
US-2015-168704,2015-04-13,2015-04-17,4,Standard Class,FP-14320,Frank Preis,Consumer,Central,Texas,Huntsville,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282,-0.1857142857142857,Medio,Perdida,1,2015,4,2,8929,United States,77340,FUR-TA-10000688,1,0.99,Alto
CA-2016-168032,2016-01-30,2016-02-03,4,Standard Class,DF-13135,David Flashing,Consumer,Central,Illinois,Rockford,Furniture,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446,-0.86,Alto,Perdida,1,2016,1,1,8927,United States,61107,FUR-TA-10004256,1,0.99,Alto
US-2016-150861,2016-12-03,2016-12-06,3,First Class,EG-13900,Emily Grady,Consumer,East,New York,Oceanside,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456,-0.3833333333333333,Alto,Perdida,1,2016,12,4,729,United States,11572,FUR-TA-10002228,1,0.99,Alto
CA-2015-100818,2015-05-31,2015-06-05,5,Second Class,JM-15265,Janet Molinari,Corporate,Central,Illinois,Chicago,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,-61.872,-1.2,Alto,Perdida,1,2015,5,2,9477,United States,60653,FUR-FU-10002703,1,0.99,Alto
CA-2015-143077,2015-09-17,2015-09-21,4,Standard Class,SF-20965,Sylvia Foulston,Corporate,Central,Texas,Houston,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196,-0.475,Alto,Perdida,1,2015,9,3,1675,United States,77041,FUR-FU-10003535,1,0.99,Alto
CA-2014-166863,2014-06-20,2014-06-24,4,Standard Class,SC-20020,Sam Craven,Consumer,Central,Texas,Plano,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.0656,4,0.32,-19.8744,-0.1029411764705882,Alto,Perdida,1,2014,6,2,3508,United States,75023,FUR-BO-10001608,1,0.99,Alto
CA-2017-103415,2017-12-03,2017-12-08,5,Standard Class,MV-17485,Mark Van Huff,Consumer,Central,Texas,Houston,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716,-1.0499999999999998,Alto,Perdida,1,2017,12,4,7537,United States,77041,FUR-FU-10000820,1,0.9866666666666667,Alto
CA-2016-101791,2016-05-27,2016-05-31,4,Standard Class,BS-11665,Brian Stugart,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,-1.6752,-0.3,Alto,Perdida,1,2016,5,2,7606,United States,60623,FUR-FU-10002191,1,0.9866666666666667,Alto
CA-2014-134572,2014-04-20,2014-04-22,2,Second Class,SV-20365,Seth Vernon,Consumer,Central,Texas,Houston,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67,-0.1285714285714285,Medio,Perdida,1,2014,4,2,5076,United States,77070,FUR-TA-10001705,1,0.9866666666666667,Alto
US-2014-140914,2014-11-11,2014-11-15,4,Standard Class,BH-11710,Brosina Hoffman,Consumer,Central,Illinois,Chicago,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996,-0.0714285714285714,Medio,Perdida,1,2014,11,4,9749,United States,60653,FUR-CH-10003379,1,0.9866666666666667,Alto
CA-2015-141250,2015-01-19,2015-01-23,4,Standard Class,PM-18940,Paul MacIntyre,Consumer,Central,Texas,Texas City,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706,-0.1285714285714285,Medio,Perdida,1,2015,1,1,6625,United States,77590,FUR-TA-10002855,1,0.9866666666666667,Alto
CA-2015-136728,2015-09-13,2015-09-17,4,Second Class,AG-10900,Arthur Gainer,Consumer,Central,Illinois,Chicago,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,4,0.3,-12.148,-0.0714285714285714,Medio,Perdida,1,2015,9,3,8187,United States,60623,FUR-CH-10003817,1,0.9866666666666667,Alto
CA-2014-110030,2014-12-06,2014-12-08,2,Second Class,LF-17185,Luke Foster,Consumer,Central,Texas,Houston,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,-0.6,Alto,Perdida,1,2014,12,4,2720,United States,77095,FUR-FU-10002759,1,0.9866666666666667,Alto
CA-2017-112529,2017-11-19,2017-11-21,2,First Class,SC-20770,Stewart Carmichael,Corporate,Central,Texas,San Antonio,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116,6,0.3,-71.8116,-0.1,Medio,Perdida,1,2017,11,4,3615,United States,78207,FUR-TA-10002622,1,0.9866666666666667,Alto
CA-2016-131296,2016-10-04,2016-10-09,5,Standard Class,MS-17830,Melanie Seite,Consumer,East,Maryland,Baltimore,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372,-0.0999999999999999,Medio,Perdida,1,2016,10,4,8157,United States,21215,FUR-TA-10002622,1,0.9866666666666667,Alto
US-2014-117744,2014-12-02,2014-12-06,4,Standard Class,MD-17860,Michael Dominguez,Corporate,Central,Texas,Corpus Christi,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,-0.425,Alto,Perdida,1,2014,12,4,2788,United States,78415,FUR-FU-10001588,1,0.9866666666666667,Alto
CA-2017-157350,2017-08-26,2017-09-01,6,Standard Class,DP-13000,Darren Powers,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,5,0.6,-43.848,-0.675,Alto,Perdida,1,2017,8,3,8129,United States,60610,FUR-FU-10000222,1,0.9866666666666667,Alto
US-2017-106551,2017-07-22,2017-07-27,5,Standard Class,EB-13930,Eric Barreto,Consumer,Central,Illinois,Chicago,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192,-0.1428571428571428,Medio,Perdida,1,2017,7,3,8119,United States,60653,FUR-CH-10004997,1,0.9866666666666667,Alto
CA-2016-101693,2016-06-25,2016-06-27,2,Second Class,LC-17140,Logan Currie,Consumer,Central,Texas,Houston,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,-0.7999999999999999,Alto,Perdida,1,2016,6,2,7427,United States,77070,FUR-FU-10003919,1,0.9866666666666667,Alto
CA-2015-126557,2015-07-12,2015-07-17,5,Second Class,RL-19615,Rob Lucas,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1,0.6,-2.134,-0.2749999999999999,Alto,Perdida,1,2015,7,3,4549,United States,60610,FUR-FU-10001861,1,0.9866666666666667,Alto
CA-2014-110219,2014-05-05,2014-05-08,3,First Class,EB-13870,Emily Burns,Consumer,Central,Texas,San Antonio,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.869,3,0.3,-9.1335,-0.0714285714285714,Medio,Perdida,1,2014,5,2,4560,United States,78207,FUR-CH-10001146,1,0.9866666666666667,Alto
CA-2015-143147,2015-05-26,2015-05-28,2,Second Class,PS-18760,Pamela Stobb,Consumer,Central,Texas,San Antonio,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,1,0.3,-28.6862,-0.2714285714285714,Medio,Perdida,1,2015,5,2,9576,United States,78207,FUR-CH-10000863,1,0.9866666666666667,Alto
CA-2017-137449,2017-06-29,2017-06-30,1,First Class,ME-17725,Max Engle,Consumer,Central,Texas,Dallas,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,3,0.32,-96.4704,-0.2352941176470588,Alto,Perdida,1,2017,6,2,9626,United States,75220,FUR-BO-10000780,1,0.9866666666666667,Alto
CA-2014-142587,2014-10-21,2014-10-22,1,First Class,TB-21520,Tracy Blumstein,Consumer,East,Ohio,Fairfield,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877,-0.3,Alto,Perdida,1,2014,10,4,1890,United States,45014,FUR-TA-10000617,1,0.9866666666666667,Alto
CA-2017-125451,2017-10-23,2017-10-24,1,First Class,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,-0.2,Medio,Perdida,1,2017,10,4,8449,United States,2920,FUR-TA-10004915,1,0.9866666666666667,Alto
CA-2014-163468,2014-11-18,2014-11-21,3,First Class,JK-15730,Joe Kamberova,Consumer,Central,Illinois,Des Plaines,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,-0.875,Alto,Perdida,1,2014,11,4,7300,United States,60016,FUR-FU-10001546,1,0.9866666666666667,Alto
CA-2016-110975,2016-12-25,2016-12-30,5,Standard Class,DB-12970,Darren Budd,Corporate,East,New York,New York City,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,-0.3833333333333333,Alto,Perdida,1,2016,12,4,7396,United States,10024,FUR-TA-10002958,1,0.9866666666666667,Alto
CA-2014-161508,2014-07-12,2014-07-16,4,Standard Class,PV-18985,Paul Van Hugh,Home Office,Central,Texas,League City,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388,-0.0285714285714285,Medio,Perdida,1,2014,7,3,8314,United States,77573,FUR-CH-10002126,1,0.9866666666666667,Alto
CA-2017-157987,2017-09-02,2017-09-06,4,Standard Class,AC-10615,Ann Chong,Corporate,East,New York,New York City,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262,-0.3666666666666666,Alto,Perdida,1,2017,9,3,1949,United States,10009,FUR-TA-10001889,1,0.9866666666666667,Alto
CA-2016-119963,2016-11-18,2016-11-22,4,Standard Class,SN-20710,Steve Nguyen,Home Office,Central,Texas,Pasadena,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222,-0.0714285714285714,Medio,Perdida,1,2016,11,4,3951,United States,77506,FUR-CH-10003817,1,0.9866666666666667,Alto
CA-2016-104276,2016-11-27,2016-12-03,6,Standard Class,HF-14995,Herbert Flentye,Consumer,South,Florida,Fort Lauderdale,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534,-0.3454545454545454,Alto,Perdida,1,2016,11,4,7202,United States,33311,FUR-TA-10001039,1,0.9866666666666667,Alto
CA-2015-164084,2015-09-07,2015-09-12,5,Standard Class,AG-10525,Andy Gerbode,Corporate,East,New York,New York City,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294,-0.25,Alto,Perdida,1,2015,9,3,8630,United States,10011,FUR-TA-10003569,1,0.9866666666666667,Alto
CA-2014-142839,2014-08-16,2014-08-20,4,Standard Class,TS-21610,Troy Staebel,Consumer,East,Pennsylvania,Philadelphia,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912,-0.2666666666666666,Alto,Perdida,1,2014,8,3,1690,United States,19143,FUR-TA-10001539,1,0.9866666666666667,Alto
CA-2014-114517,2014-12-23,2014-12-27,4,Standard Class,TH-21235,Tiffany House,Corporate,East,New York,New York City,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,-0.3666666666666666,Alto,Perdida,1,2014,12,4,3980,United States,10024,FUR-TA-10001676,1,0.9866666666666667,Alto
CA-2017-158876,2017-11-19,2017-11-21,2,Second Class,AB-10150,Aimee Bixby,Consumer,Central,Texas,Carrollton,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.6,-13.993,-0.875,Alto,Perdida,1,2017,11,4,1601,United States,75007,FUR-FU-10001967,1,0.9866666666666667,Alto
CA-2016-162187,2016-12-11,2016-12-11,0,Same Day,NS-18640,Noel Staavos,Corporate,East,Ohio,Columbus,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,-0.45,Alto,Perdida,1,2016,12,4,5998,United States,43229,FUR-TA-10003008,1,0.9866666666666667,Alto
US-2017-124968,2017-09-08,2017-09-13,5,Second Class,MM-18055,Michelle Moray,Consumer,Central,Illinois,Chicago,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625,-0.74,Alto,Perdida,1,2017,9,3,1714,United States,60610,FUR-TA-10004289,1,0.9866666666666667,Alto
CA-2016-168046,2016-01-25,2016-01-28,3,Second Class,JD-15895,Jonathan Doherty,Corporate,East,New York,New York City,Furniture,Tables,Chromcraft Round Conference Tables,313.722,3,0.4,-99.3453,-0.3166666666666666,Alto,Perdida,1,2016,1,1,9359,United States,10024,FUR-TA-10001095,1,0.9866666666666667,Alto
CA-2017-148411,2017-09-24,2017-09-26,2,First Class,RO-19780,Rose O'Brian,Consumer,Central,Illinois,Chicago,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,-0.0285714285714285,Medio,Perdida,1,2017,9,3,9353,United States,60623,FUR-CH-10003973,1,0.9866666666666667,Alto
US-2016-128902,2016-03-11,2016-03-15,4,Standard Class,MB-18085,Mick Brown,Consumer,East,New Jersey,Vineland,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,-0.1285714285714285,Medio,Perdida,1,2016,3,1,1462,United States,8360,FUR-TA-10001095,1,0.9866666666666667,Alto
CA-2016-110898,2016-03-06,2016-03-12,6,Standard Class,LC-16870,Lena Cacioppo,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,-1.225,Alto,Perdida,1,2016,3,1,8984,United States,60623,FUR-FU-10003773,1,0.9866666666666667,Alto
US-2017-165358,2017-07-18,2017-07-23,5,Standard Class,SV-20365,Seth Vernon,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,4,0.3,-14.196,-0.0714285714285714,Medio,Perdida,1,2017,7,3,7044,United States,19134,FUR-CH-10002647,1,0.9866666666666667,Alto
CA-2017-143021,2017-11-19,2017-11-19,0,Same Day,AP-10720,Anne Pryor,Home Office,East,New York,New York City,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,-0.3666666666666666,Alto,Perdida,1,2017,11,4,6951,United States,10011,FUR-TA-10001676,1,0.9866666666666667,Alto
CA-2016-143406,2016-09-26,2016-09-30,4,Standard Class,LR-17035,Lisa Ryan,Corporate,Central,Texas,Houston,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895,-0.3,Medio,Perdida,1,2016,9,3,9088,United States,77041,FUR-CH-10000513,1,0.9866666666666667,Alto
US-2014-138758,2014-07-07,2014-07-11,4,Standard Class,JL-15835,John Lee,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,2,0.3,-46.7362,-0.2714285714285714,Medio,Perdida,1,2014,7,3,4398,United States,19120,FUR-CH-10002880,1,0.9866666666666667,Alto
CA-2017-136539,2017-12-28,2018-01-01,4,Standard Class,GH-14665,Greg Hansen,Consumer,Central,Texas,Round Rock,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596,-0.1470588235294117,Alto,Perdida,1,2017,12,4,955,United States,78664,FUR-BO-10004709,1,0.9866666666666667,Alto
CA-2015-112214,2015-08-05,2015-08-11,6,Standard Class,AH-10690,Anna Hberlin,Corporate,Central,Texas,Dallas,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,-0.775,Alto,Perdida,1,2015,8,3,5858,United States,75220,FUR-FU-10002364,1,0.9866666666666667,Alto
CA-2017-162565,2017-12-11,2017-12-11,0,Same Day,RR-19315,Ralph Ritter,Consumer,Central,Illinois,Aurora,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062,-0.85,Alto,Perdida,1,2017,12,4,4359,United States,60505,FUR-FU-10004306,1,0.9866666666666667,Alto
CA-2015-145394,2015-11-16,2015-11-20,4,Standard Class,MC-17605,Matt Connell,Corporate,Central,Illinois,Chicago,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.504,2,0.6,-15.5268,-0.45,Alto,Perdida,1,2015,11,4,6796,United States,60610,FUR-FU-10001215,1,0.9866666666666667,Alto
CA-2017-163860,2017-12-28,2018-01-01,4,Standard Class,LO-17170,Lori Olson,Corporate,Central,Illinois,Peoria,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2,0.6,-1.406,-0.475,Alto,Perdida,1,2017,12,4,6822,United States,61604,FUR-FU-10001935,1,0.9866666666666667,Alto
